CustomerID,cluster,Customer_Segment,Days_Since_Last_Purchase,Total_Transactions,Total_Spend,Recommendation,Rec1_Description,Rec2_Description,Rec3_Description
16217.0,2,Low Value Customers,235,3,266.45000000000005,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16222.0,2,Low Value Customers,318,1,773.5500000000001,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16225.0,2,Low Value Customers,44,5,1096.32,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16226.0,2,Low Value Customers,203,3,255.12,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16229.0,2,Low Value Customers,87,2,1010.6,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16230.0,2,Low Value Customers,189,2,542.03,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16235.0,2,Low Value Customers,40,5,848.41,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16247.0,2,Low Value Customers,170,1,114.56,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16250.0,2,Low Value Customers,261,2,389.44,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16252.0,2,Low Value Customers,366,1,-295.09,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16262.0,2,Low Value Customers,360,1,-31.65,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16266.0,2,Low Value Customers,73,7,861.89,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16270.0,2,Low Value Customers,353,1,1141.24,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16272.0,2,Low Value Customers,116,1,411.7,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16274.0,2,Low Value Customers,373,1,331.55,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16278.0,2,Low Value Customers,23,3,537.83,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16279.0,2,Low Value Customers,21,4,1489.88,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16282.0,2,Low Value Customers,339,1,168.3,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16284.0,2,Low Value Customers,31,2,812.68,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16292.0,2,Low Value Customers,117,2,280.9,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16295.0,2,Low Value Customers,9,4,1328.55,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16297.0,2,Low Value Customers,249,3,278.55,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16298.0,2,Low Value Customers,22,3,598.2,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16309.0,2,Low Value Customers,91,3,686.67,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16320.0,2,Low Value Customers,172,2,1038.46,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16321.0,2,Low Value Customers,72,7,230.70000000000002,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16324.0,2,Low Value Customers,128,3,408.59000000000003,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16330.0,2,Low Value Customers,17,4,242.21,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16338.0,2,Low Value Customers,157,1,214.79999999999998,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16339.0,2,Low Value Customers,284,1,94.05,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16340.0,2,Low Value Customers,107,1,534.31,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER
16342.0,2,Low Value Customers,75,4,322.41,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16343.0,2,Low Value Customers,16,2,328.58,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16344.0,2,Low Value Customers,158,1,101.10000000000001,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16345.0,2,Low Value Customers,44,1,565.46,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16348.0,2,Low Value Customers,32,7,1413.31,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16349.0,2,Low Value Customers,290,1,53.5,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16351.0,2,Low Value Customers,332,1,153.9,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16352.0,2,Low Value Customers,17,2,494.44,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16354.0,2,Low Value Customers,63,2,395.8,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16356.0,2,Low Value Customers,197,4,210.32000000000002,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16363.0,2,Low Value Customers,53,1,109.36000000000001,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16364.0,2,Low Value Customers,11,2,705.79,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16365.0,2,Low Value Customers,17,9,1540.42,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16366.0,2,Low Value Customers,18,1,327.3,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16367.0,2,Low Value Customers,37,2,800.67,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16368.0,2,Low Value Customers,2,2,479.91,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,WHITE HANGING HEART T-LIGHT HOLDER,WORLD WAR 2 GLIDERS ASSTD DESIGNS
16369.0,2,Low Value Customers,18,3,1543.33,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16374.0,2,Low Value Customers,66,2,458.78000000000003,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16376.0,2,Low Value Customers,8,3,965.47,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,WORLD WAR 2 GLIDERS ASSTD DESIGNS
16378.0,2,Low Value Customers,247,3,362.95,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16383.0,2,Low Value Customers,74,2,643.76,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16384.0,2,Low Value Customers,89,2,584.5,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16385.0,2,Low Value Customers,60,3,554.86,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16389.0,2,Low Value Customers,53,5,1347.27,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16392.0,2,Low Value Customers,269,1,217.89,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16400.0,2,Low Value Customers,94,1,303.93,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16403.0,2,Low Value Customers,302,2,161.04999999999998,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16405.0,2,Low Value Customers,302,2,167.25,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16406.0,2,Low Value Customers,18,1,154.35,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16409.0,2,Low Value Customers,36,5,2022.98,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WORLD WAR 2 GLIDERS ASSTD DESIGNS
16412.0,2,Low Value Customers,53,1,135.99,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16415.0,2,Low Value Customers,44,1,200.27,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16418.0,2,Low Value Customers,44,3,631.12,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16419.0,2,Low Value Customers,112,7,945.96,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16423.0,2,Low Value Customers,24,1,346.12,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16424.0,2,Low Value Customers,191,2,82.56,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16427.0,2,Low Value Customers,263,2,241.06,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16431.0,2,Low Value Customers,213,3,623.28,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16441.0,2,Low Value Customers,67,2,381.2,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16442.0,2,Low Value Customers,1,3,609.3,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16446.0,2,Low Value Customers,0,3,2.8999999999941792,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16447.0,2,Low Value Customers,135,1,255.91,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16448.0,2,Low Value Customers,198,1,182.99,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16450.0,2,Low Value Customers,149,1,311.92,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WORLD WAR 2 GLIDERS ASSTD DESIGNS
16451.0,2,Low Value Customers,87,1,266.97,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16460.0,2,Low Value Customers,28,3,811.23,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16461.0,2,Low Value Customers,177,1,142.92,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16462.0,2,Low Value Customers,64,4,102.0,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16464.0,2,Low Value Customers,19,3,1298.66,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16468.0,2,Low Value Customers,74,1,74.9,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16470.0,2,Low Value Customers,51,5,747.82,Offer introductory discounts or product education,ASSORTED COLOUR BIRD ORNAMENT,WHITE HANGING HEART T-LIGHT HOLDER,PACK OF 72 RETROSPOT CAKE CASES
16477.0,2,Low Value Customers,63,7,2494.46,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16478.0,2,Low Value Customers,25,3,331.0,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16479.0,2,Low Value Customers,10,2,300.83,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16483.0,2,Low Value Customers,192,1,139.35,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16488.0,2,Low Value Customers,33,4,492.2,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16491.0,2,Low Value Customers,46,1,731.5,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16494.0,2,Low Value Customers,296,1,826.53,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WORLD WAR 2 GLIDERS ASSTD DESIGNS
16495.0,2,Low Value Customers,3,3,648.26,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16499.0,2,Low Value Customers,360,5,319.1,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16504.0,2,Low Value Customers,25,1,465.88,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16505.0,2,Low Value Customers,31,1,777.6,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16509.0,2,Low Value Customers,296,1,363.7,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16515.0,2,Low Value Customers,52,5,1624.14,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16516.0,2,Low Value Customers,30,1,101.69999999999999,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16517.0,2,Low Value Customers,277,1,162.7,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16519.0,2,Low Value Customers,25,2,212.98,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16526.0,2,Low Value Customers,171,1,290.36,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16527.0,2,Low Value Customers,81,1,228.06,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16528.0,2,Low Value Customers,3,1,244.41,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16539.0,2,Low Value Customers,2,4,1388.81,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16542.0,2,Low Value Customers,53,1,119.62,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16545.0,2,Low Value Customers,164,1,339.3,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16546.0,2,Low Value Customers,290,3,-95.93,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16551.0,2,Low Value Customers,95,3,922.12,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16552.0,2,Low Value Customers,242,2,379.73,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WORLD WAR 2 GLIDERS ASSTD DESIGNS
16555.0,2,Low Value Customers,35,2,285.89,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16557.0,2,Low Value Customers,24,2,281.85,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16561.0,2,Low Value Customers,5,2,511.12,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16563.0,2,Low Value Customers,53,1,1077.74,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16569.0,2,Low Value Customers,3,1,124.2,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16572.0,2,Low Value Customers,127,4,999.7,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16583.0,2,Low Value Customers,373,1,233.45,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16584.0,2,Low Value Customers,80,3,908.03,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16586.0,2,Low Value Customers,248,1,463.95,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16596.0,2,Low Value Customers,15,2,250.15,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16597.0,2,Low Value Customers,4,1,90.04,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16600.0,2,Low Value Customers,4,6,813.52,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,BROCADE RING PURSE ,WHITE HANGING HEART T-LIGHT HOLDER
16610.0,2,Low Value Customers,219,1,75.66,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16611.0,2,Low Value Customers,186,2,120.99000000000001,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16612.0,2,Low Value Customers,32,4,1187.66,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16617.0,2,Low Value Customers,235,1,151.85,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16619.0,2,Low Value Customers,253,2,204.41,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16624.0,2,Low Value Customers,80,2,810.5699999999999,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16627.0,2,Low Value Customers,79,1,322.8,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16637.0,2,Low Value Customers,32,5,1124.59,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16638.0,2,Low Value Customers,22,11,1676.47,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16639.0,2,Low Value Customers,25,4,1169.38,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16642.0,2,Low Value Customers,4,3,679.83,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16644.0,2,Low Value Customers,177,2,833.78,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16654.0,2,Low Value Customers,141,5,594.97,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16657.0,2,Low Value Customers,9,4,874.43,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16658.0,2,Low Value Customers,368,1,123.24,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16660.0,2,Low Value Customers,16,5,810.4499999999999,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
16668.0,2,Low Value Customers,15,6,306.71999999999997,Offer introductory discounts or product education,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,ASSORTED COLOUR BIRD ORNAMENT,BROCADE RING PURSE 
